id,text,datetime,geo,predicted,tag
263068172658286592,#hurricanesandy trivia @ patrick henrys pub amp grille w/ 3 others,2012-10-30 00:01:54,"{'type': 'Point', 'coordinates': [37.5328729, -77.420382]}",1.0,0.0
263068174990340096,@picksonfire sf -6 is where i picked it up #sportsbetting #aapicks #nflpicks,2012-10-30 00:01:55,,1.0,0.0
263068177188139010,totally flooded on the corner of jersey and grand - in less than a half @ brownstone diner amp pancake factory,2012-10-30 00:01:55,"{'type': 'Point', 'coordinates': [40.71667192, -74.04861331]}",1.0,1.0
263068182561058816,and then my study guide caught on fire...,2012-10-30 00:01:57,"{'type': 'Point', 'coordinates': [41.2714936, -72.83259689]}",1.0,0.0
263068189062217728,"atlantic city is the new atlantis. 
#underwatercity #sandy #hurricane",2012-10-30 00:01:58,,1.0,0.0
263068190094000132,the hurricane swarmed through my neighborhood like a cloud of locusts.,2012-10-30 00:01:58,,1.0,0.0
263068192866447360,let the hurricane set in motion now.- #blueoctober,2012-10-30 00:01:59,"{'type': 'Point', 'coordinates': [42.19622557, -72.56638858]}",1.0,0.0
263068200269385728,@statikselekt: westside highway is flooded from 42nd down to 29th #endofdays fdr too,2012-10-30 00:02:01,"{'type': 'Point', 'coordinates': [40.73866775, -73.97361933]}",1.0,1.0
263068199740899329,honestly a hurricane isnt funny to me especially when i have family in nyc just saying.,2012-10-30 00:02:01,"{'type': 'Point', 'coordinates': [39.09432611, -84.61644474]}",1.0,0.0
263068204518232064,@mintoinc fire nearby from sandy,2012-10-30 00:02:02,"{'type': 'Point', 'coordinates': [40.52790585, -74.207241]}",1.0,1.0
263068209127768065,hurricane sandy is like sandy from grease after her transformation from a sweet girl to a rebel. #favoritemovie,2012-10-30 00:02:03,"{'type': 'Point', 'coordinates': [40.46866078, -79.82148478]}",1.0,0.0
263068215482130432,separation anxiety from my best friends ltltlt wahhh #hurricanesandy lt3,2012-10-30 00:02:04,,1.0,0.0
263068219676450816,so glad that building collapse was an empty building,2012-10-30 00:02:05,"{'type': 'Point', 'coordinates': [40.82839355, -73.94364741]}",1.0,1.0
263068222096556032,mt @bryanjfischer: flash mobs committing burglaries during sandy preview of whatll happen if obama loses.,2012-10-30 00:02:06,,1.0,0.0
263068225695260672,"people are just going on about their lives in our complex. i see people in the gym, watching sports games. nbd #hurricanesandy",2012-10-30 00:02:07,"{'type': 'Point', 'coordinates': [40.99176228, -74.32287351]}",1.0,0.0
263068225095491584,omg the building is shaking #frankenstorm #sandy w/ @anth922,2012-10-30 00:02:07,,1.0,1.0
263068226412498945,belt parkway bay 8th exit flooded. #hurricanesandy #brooklyn,2012-10-30 00:02:07,"{'type': 'Point', 'coordinates': [40.60368395, -74.01831346]}",1.0,1.0
263068230518714368,"@drudge_report: water level at battery park nyc reaches 11.25 feet, surpassing record set in 1821... ",2012-10-30 00:02:08,"{'type': 'Point', 'coordinates': [42.28283957, -71.35620517]}",1.0,1.0
263068229742768128,"#homeland is soooo good i might just watch it through this whole hurricane 
#homeland 
#addicted",2012-10-30 00:02:08,"{'type': 'Point', 'coordinates': [40.73247965, -73.80077446]}",1.0,0.0
263068234167758850,omg huge transformer is sparking and we can hear it and it looks like a fireball #bge i am terrified,2012-10-30 00:02:09,"{'type': 'Point', 'coordinates': [39.38386143, -76.55820122]}",1.0,1.0
263068233551200257,@niallofficial while the rest of us are dealing with a hurricane,2012-10-30 00:02:09,"{'type': 'Point', 'coordinates': [40.8343437, -74.13616698]}",1.0,0.0
263068242996772865,the dead people are so lucky,2012-10-30 00:02:11,"{'type': 'Point', 'coordinates': [40.300052, -74.315039]}",1.0,0.0
263068242552160256,"im at frankenstorm apocalypse - hurricane sandy new york, ny w/ 2912 others ",2012-10-30 00:02:11,"{'type': 'Point', 'coordinates': [40.79093941, -73.79173279]}",1.0,0.0
263068241813962752,@alexeckermann @eliburford it makes a huge difference. ive noticed a huge improved on web/downloading/streaming.,2012-10-30 00:02:11,"{'type': 'Point', 'coordinates': [35.74825522, -78.75247837]}",1.0,0.0
263068243365883904,@skinnywishesxo: lol. my backyard. #hurricanesandy watched that baby jump and twist in air,2012-10-30 00:02:11,"{'type': 'Point', 'coordinates': [40.72300066, -73.54699433]}",1.0,0.0
263068249183358976,"here i am i, rock you like a hurricane",2012-10-30 00:02:12,"{'type': 'Point', 'coordinates': [41.10078626, -73.79086062]}",1.0,0.0
263068257651658752,i just became the mayor of hurricanesandyapocolypse on @foursquare,2012-10-30 00:02:14,"{'type': 'Point', 'coordinates': [40.34907581, -75.28993583]}",1.0,0.0
263068254719852545,@311nyc scaffolding is crashing onto amsterdam avenue bw 73 amp 74th on uws. should i notify anyone,2012-10-30 00:02:14,"{'type': 'Point', 'coordinates': [40.77978105, -73.98093501]}",1.0,1.0
263068264903618561,walking dead with @vette_man1366,2012-10-30 00:02:16,"{'type': 'Point', 'coordinates': [37.7742543, -76.4977633]}",1.0,0.0
263068264677138432,waddup sandy you aint got nothin @ frankenstorm apocalypse - hurricane sandy w/ @thejcperson,2012-10-30 00:02:16,"{'type': 'Point', 'coordinates': [40.79093941, -73.79173279]}",1.0,0.0
263068279533350912,keep nyc in your prayers. theyre getting hit pretty hard right now,2012-10-30 00:02:20,"{'type': 'Point', 'coordinates': [42.08171101, -78.48569128]}",1.0,0.0
263068297149415424,hope this storms not too bad overnight so i can see my boy tomorrow,2012-10-30 00:02:24,"{'type': 'Point', 'coordinates': [41.41813049, -72.74555504]}",1.0,0.0
263068308125921280,bugs are the death of me,2012-10-30 00:02:26,"{'type': 'Point', 'coordinates': [40.80539952, -81.52154099]}",1.0,0.0
263068308226576384,ave c and 7th st... theres a flood... cc: @evgrieve,2012-10-30 00:02:28,"{'type': 'Point', 'coordinates': [40.7242189, -73.9788955]}",1.0,1.0
263068317630205955,everyones complaining about being cold. im sitting in a house with no heat on in shorts and a hoodie. #yep #warmblooded,2012-10-30 00:02:29,,1.0,0.0
263068319324725248,a huge tree almost crashed through my house,2012-10-30 00:02:29,"{'type': 'Point', 'coordinates': [41.5235435, -74.08696238]}",1.0,1.0
263068320822075393,lmao i cant #sandy #hurricane  @ emmanuel college st. joes hall,2012-10-30 00:02:29,"{'type': 'Point', 'coordinates': [42.34188771, -71.1036276]}",1.0,0.0
263068329130991616,#kings and @drake @pandora_radio with the best  #sandyvag #sandy #hurricanesandy,2012-10-30 00:02:31,"{'type': 'Point', 'coordinates': [40.50412866, -74.45478497]}",1.0,0.0
263068332331241472,some of yall aint have power in the past month but tryna use sandy as an excuse for yall power outage .. foh,2012-10-30 00:02:32,"{'type': 'Point', 'coordinates': [39.97268737, -75.24066324]}",1.0,0.0
263068332192841728,@jaketuftss what baseball team do you like. life or death question bro,2012-10-30 00:02:32,"{'type': 'Point', 'coordinates': [42.0758275, -80.1466875]}",1.0,0.0
263068337280520192,uhh... its flooded to 3rd ave over here. hows things over on the other side of the canal @katiecallihan @patrickcallihan,2012-10-30 00:02:33,"{'type': 'Point', 'coordinates': [40.6754408, -73.9800157]}",1.0,1.0
263068354565259264,@edwelker its amazing that this storm really hasnt even gotten started yet.,2012-10-30 00:02:37,,1.0,0.0
263068360688939008,@shaqqattack aww are u alone,2012-10-30 00:02:39,"{'type': 'Point', 'coordinates': [41.47710797, -74.04228246]}",1.0,0.0
263068365839540224,@the_fanning101 mikey has too bad of asthma to keep up with this game #deadalready #gooniegames,2012-10-30 00:02:40,"{'type': 'Point', 'coordinates': [41.91939624, -71.53480941]}",1.0,0.0
263068369316610049,"no job, no hustle, no gun u setting yoself up for failure or death",2012-10-30 00:02:41,"{'type': 'Point', 'coordinates': [41.70114123, -83.57451346]}",1.0,0.0
263068371430555649,we ready #hurricane #sandy #survivalmode #vodka #redbull #ilikered #ilikeblue #ilikesilver #pig @ apt a301,2012-10-30 00:02:41,"{'type': 'Point', 'coordinates': [39.26833344, -76.61183167]}",1.0,0.0
263068379345211393,"the weather channel just issued a statement saying sandy is no longer a hurricane, just a superstorm.",2012-10-30 00:02:43,"{'type': 'Point', 'coordinates': [39.61268519, -77.76132221]}",1.0,0.0
263068386911739904,hurricane is out of philly. wow,2012-10-30 00:02:45,"{'type': 'Point', 'coordinates': [39.92081223, -75.22557073]}",1.0,0.0
263068390661447680,the next hurricane we have in new york should be called amber cole because its really gonna suck....,2012-10-30 00:02:46,,1.0,0.0
263068398135689216,@erdayimwallerin duh #nipplepaint when do you get home are you surviving the big bad sandy,2012-10-30 00:02:48,"{'type': 'Point', 'coordinates': [40.52310417, -75.77447083]}",1.0,0.0
263068404699774976,gotta beat the storm @ the old toad,2012-10-30 00:02:49,"{'type': 'Point', 'coordinates': [43.15351308, -77.595257]}",1.0,0.0
263068416288628736,@nikkifinke @deadlinecom i am so thrilled about this one of my favorite shows of the new season. the show is fun and good for families.,2012-10-30 00:02:52,"{'type': 'Point', 'coordinates': [36.8892325, -76.0529674]}",1.0,0.0
263068416863244290,how i have pretty much spent my day. yes the power gods have been good #plumisland #hurricanes @ plum island,2012-10-30 00:02:52,"{'type': 'Point', 'coordinates': [42.79984006, -70.8095593]}",1.0,0.0
263068421078519808,"@joevince246: yeah fuck school, cmon hurricane sandy",2012-10-30 00:02:53,"{'type': 'Point', 'coordinates': [41.41312375, -81.3947301]}",1.0,0.0
263068435905392640,"hurricane sandy baking brownies, playing dress up, wheel of fortune, and scattegories #win @eriinleeee",2012-10-30 00:02:57,"{'type': 'Point', 'coordinates': [40.40469191, -74.23137623]}",1.0,0.0
263068442389790720,@21o3 thanks for the prayers. hoping this thing doesnt get too bad out here.,2012-10-30 00:02:58,"{'type': 'Point', 'coordinates': [40.40905477, -79.94304028]}",1.0,0.0
263068451130724352,lmao the eye of the storm reaching state college when my doctors apartment is. awesome,2012-10-30 00:03:00,"{'type': 'Point', 'coordinates': [40.79773073, -77.85459027]}",1.0,0.0
263068448614133761,sharks in streets of atlantic city #sandy,2012-10-30 00:03:00,"{'type': 'Point', 'coordinates': [39.34144896, -74.57803577]}",1.0,0.0
263068448270213120,this is major. ocean is meeting the bay south shore ny #sandy,2012-10-30 00:03:00,"{'type': 'Point', 'coordinates': [40.5873718, -73.72771731]}",1.0,0.0
263068459020193793,@collin_for_dead haha im clearly satan i guess,2012-10-30 00:03:02,"{'type': 'Point', 'coordinates': [41.92497469, -71.0947013]}",1.0,0.0
263068458407837697,gs hoes  if the bitch cant swim she gone drown,2012-10-30 00:03:02,"{'type': 'Point', 'coordinates': [38.95027681, -76.77786341]}",1.0,0.0
263068470692966402,cops amp fire fighters are all over my road but i cant see if anything happened,2012-10-30 00:03:05,"{'type': 'Point', 'coordinates': [41.39146722, -75.29074464]}",1.0,1.0
263068475679973376,take care everyone. #sandy. dont do anything dangerous.,2012-10-30 00:03:06,"{'type': 'Point', 'coordinates': [41.48227787, -81.80944443]}",1.0,0.0
263068478506926080,"@thatdamndar: welp, there goes my power.  #hurricanesandy damn",2012-10-30 00:03:07,"{'type': 'Point', 'coordinates': [39.93819403, -75.18328646]}",1.0,1.0
263068483233906690,lmaoooo having a blast shoulda had a sandy party,2012-10-30 00:03:08,"{'type': 'Point', 'coordinates': [40.8801818, -73.9059347]}",1.0,0.0
263068501110050817,ive been going out in this hurricane a lot for unnecessary things .,2012-10-30 00:03:12,"{'type': 'Point', 'coordinates': [37.24948502, -77.40606274]}",1.0,0.0
263068505606348800,@joelnohnnn its going ohk minus the hurricane,2012-10-30 00:03:13,"{'type': 'Point', 'coordinates': [38.55543024, -75.56739866]}",1.0,0.0
263068507858694146,"the 267 people staying at old saybrook high school for emergency shelter doesnt include support staff, of which there are many.",2012-10-30 00:03:14,"{'type': 'Point', 'coordinates': [41.28878501, -72.39642475]}",1.0,1.0
263068515332919297,@witfnews can you confirm any damage to the giant center,2012-10-30 00:03:16,"{'type': 'Point', 'coordinates': [40.12708755, -76.61499599]}",1.0,1.0
263068521238519808,wind going crazy here #hurricanesandy #sandyhere,2012-10-30 00:03:17,"{'type': 'Point', 'coordinates': [40.7038354, -74.2741195]}",1.0,0.0
263068523495034880,@victoriaosteen thank you victoria. we need all your prayers. love u n your husband,2012-10-30 00:03:18,"{'type': 'Point', 'coordinates': [40.70528603, -74.08909127]}",1.0,0.0
263068523134349313,"hide yo kids, hide yo wife, and hide yo husband. cuz hurricane sandy rappin everyone out here",2012-10-30 00:03:18,"{'type': 'Point', 'coordinates': [41.06784242, -81.51253034]}",1.0,0.0
263068531791384576,@zacattackciotti definitely itll be a good one  :,2012-10-30 00:03:20,"{'type': 'Point', 'coordinates': [43.10121489, -75.33327436]}",1.0,0.0
