id,text,datetime,geo,predicted,tag
263067799952424960,@lyssaninii its supposed to be a hurricane  and okays lol,2012-10-30 00:00:25,"{'type': 'Point', 'coordinates': [40.55159107, -80.2774909]}",1.0,0.0
263067809465114624,im at frankenstorm apocalypse - hurricane sandy w/ @iamtimbaker,2012-10-30 00:00:27,,1.0,0.0
263067810727604224,@taylorstacy12 what if gangnam style is just a giant rain dance and we brought this hurricane on ourselves lololol,2012-10-30 00:00:28,"{'type': 'Point', 'coordinates': [39.59199628, -82.95048047]}",1.0,0.0
263067816876453888,this hurricane could so eff d house up...so it should.,2012-10-30 00:00:29,"{'type': 'Point', 'coordinates': [42.40192, -71.02048]}",1.0,0.0
263067827089600480,sandy doing damage somewhere but not down here...heard she took a life,2012-10-30 00:00:32,,1.0,0.0
263067840075157504,"omg, charge everything @officialcharice and @nychaster. #hurricanesandy ",2012-10-30 00:00:35,"{'type': 'Point', 'coordinates': [40.82038335, -73.85119594]}",1.0,0.0
263067847582949376,an extra special prayer tonight for the fdny and other emergency personnel responding to victims of #sandy,2012-10-30 00:00:37,"{'type': 'Point', 'coordinates': [35.00719093, -78.18569792]}",1.0,0.0
263067863374503968,"as we have my brothers boat, incase it floods.",2012-10-30 00:00:40,"{'type': 'Point', 'coordinates': [40.92838193, -81.11068733]}",1.0,0.0
263067865291292672,hmm. songs with a storm theme keep coming on through shuffle...,2012-10-30 00:00:41,,1.0,0.0
263067869745643520,@sandyshurricane: lol just threw a suv into a field cuz the bitch had a romney 2012 bumber sticker. @ropedope12,2012-10-30 00:00:42,"{'type': 'Point', 'coordinates': [40.87262592, -81.37178382]}",1.0,0.0
263067899273556000,@daisydumas battened down. its made landfall and floods are coming but having fun with the dog #frankenstorm,2012-10-30 00:00:49,"{'type': 'Point', 'coordinates': [40.73809107, -73.99416292]}",1.0,0.0
263067908404572160,#skidgemoesurvival lets get it trending to keep skidge moe afloat through this storm @tedpetry7,2012-10-30 00:00:51,"{'type': 'Point', 'coordinates': [41.28008254, -81.77943556]}",1.0,0.0
263067908467478464,i think im the only one who doesnt care about this storm... ill also be the one with the dead phone battery tomorrow,2012-10-30 00:00:51,"{'type': 'Point', 'coordinates': [40.58765796, -79.52764364]}",1.0,0.0
263067910438785024,sandy you pussy your not even a hurricane #fraud,2012-10-30 00:00:52,"{'type': 'Point', 'coordinates': [39.82866489, -75.44883002]}",1.0,0.0
263067913563557888,this fuckn hurricane sandy is n da way. she need a take her dum ass back where ever da fuck she came from n thats back off shore.,2012-10-30 00:00:52,"{'type': 'Point', 'coordinates': [40.03470802, -75.08753395]}",1.0,0.0
263067918043054080,@roryplaysgolf @mattybrowne111 maybe matty wants to make sure  hurricane schwartzy gets to spank his monkey while watching them do it,2012-10-30 00:00:53,"{'type': 'Point', 'coordinates': [39.81811958, -75.6241102]}",1.0,0.0
263067914721165280,"@youranonnews: breaking: apple maps says hurricane sandy to hit california by midnight
hilarious #sandy",2012-10-30 00:00:53,"{'type': 'Point', 'coordinates': [38.29491018, -77.45403192]}",1.0,0.0
263067917967560704,whats dat intro to play doh #frankenstorm  @ the marquis,2012-10-30 00:00:53,"{'type': 'Point', 'coordinates': [40.0901392, -75.36720965]}",1.0,0.0
263067934295998464,i think i like @thesandbar hurricanes a lot more than #sandy,2012-10-30 00:00:57,"{'type': 'Point', 'coordinates': [40.6191598, -74.091037]}",1.0,0.0
263067971650469888,@eastonpapatch you are very welcome...it is a privilege as a recovering photo/journalist to pass along a few nuggets. i got a schooling too,2012-10-30 00:01:06,,1.0,0.0
263067973915406368,- this is crazy this the most action jersey city got cause the last hurricane and earthquake we had didnt do nothing,2012-10-30 00:01:07,"{'type': 'Point', 'coordinates': [40.70125048, -74.08594706]}",1.0,0.0
263067983826538496,"im at frankenstorm2012 damascus, md w/ 7 others ",2012-10-30 00:01:09,"{'type': 'Point', 'coordinates': [39.28280258, -77.23319244]}",1.0,0.0
263067994350051264,@ahurricanesandy: if u havin weather problems i feel bad for you son i got 99mph winds and ima send you some. @omalleycat21,2012-10-30 00:01:12,"{'type': 'Point', 'coordinates': [40.8042492, -77.8535031]}",1.0,0.0
263067997109882880,when life gives you hurricanes... #hurricanesandy #frankenstorm  @ frankenstorm apocalypse - hurricane sandy,2012-10-30 00:01:12,"{'type': 'Point', 'coordinates': [40.79093941, -73.79173279]}",1.0,0.0
263068001727836160,hurricane sandy aint no joke,2012-10-30 00:01:13,"{'type': 'Point', 'coordinates': [34.95493984, -81.97323287]}",1.0,0.0
263068002675744800,hurricane #sandy party is not so popping. but hey captain is getting the best of me. who wants to go #stormchasing,2012-10-30 00:01:14,"{'type': 'Point', 'coordinates': [42.711137, -73.9244231]}",1.0,0.0
263068005653700608,can you say independence day #hurricane everyone stay safe,2012-10-30 00:01:14,"{'type': 'Point', 'coordinates': [39.0628586, -84.2726017]}",1.0,0.0
263068010544242688,just ordered hurricane pizza   im so hungry,2012-10-30 00:01:16,"{'type': 'Point', 'coordinates': [37.6858197, -77.5225748]}",1.0,0.0
263068011341168640,#longcat darby knows all about the storm coming,2012-10-30 00:01:16,"{'type': 'Point', 'coordinates': [40.64237779, -74.0192831]}",1.0,0.0
263068016500154400,praying for the east coast tonight,2012-10-30 00:01:17,"{'type': 'Point', 'coordinates': [39.84619317, -83.0554188]}",1.0,0.0
263068031125688320,"everything in bethesda- closed
everything in friendship- closed
looks like im making some mac n cheesr",2012-10-30 00:01:20,"{'type': 'Point', 'coordinates': [38.97700679, -77.07574311]}",1.0,0.0
263068031754829824,hahaha fuck that bitch. you shoulda just stayed with her ugly ass during the storm cause youre causing enough fucking problems as it is.,2012-10-30 00:01:20,"{'type': 'Point', 'coordinates': [39.4855559, -76.4086897]}",1.0,0.0
263068033797468160,i could go for a hurricane right about now #turntfup,2012-10-30 00:01:21,"{'type': 'Point', 'coordinates': [38.78787067, -77.48540631]}",1.0,0.0
263068032606289920,quit putting all ur business on twitter not cool #dramatic,2012-10-30 00:01:21,"{'type': 'Point', 'coordinates': [34.834327, -82.3906191]}",1.0,0.0
263068032606273568,"@thewubster were fine, just lots of rain and wind.  no flooding by my house, but i havent been out to check the neighborhood.",2012-10-30 00:01:21,,1.0,0.0
263068034766348288,@pplelectric power out in locust lake village in pocono lake,2012-10-30 00:01:21,"{'type': 'Point', 'coordinates': [41.13210666, -75.54768737]}",1.0,0.0
263068037261979648,@joandidion: a storm with no eye,2012-10-30 00:01:22,,1.0,0.0
263068040768401408,im at frankenstorm apocalypse - hurricane sandy w/ @jgeideman,2012-10-30 00:01:23,"{'type': 'Point', 'coordinates': [40.79093941, -73.79173279]}",1.0,0.0
263068042433536000,halloween is no longer the 31st dis year. cleveland postponed it till november 3rd cuz of the storms. #rt,2012-10-30 00:01:23,"{'type': 'Point', 'coordinates': [41.53757485, -81.58462085]}",1.0,0.0
263068048213291008,the fact that the storm hasnt even hit and its this bad ltltltlt,2012-10-30 00:01:24,"{'type': 'Point', 'coordinates': [40.2296621, -77.1843157]}",1.0,0.0
263068051702943712,its only 8 and im ready to crash #mehh,2012-10-30 00:01:25,"{'type': 'Point', 'coordinates': [37.52544975, -77.58398438]}",1.0,0.0
263068050453065664,@ggoz83 yea it was 20 feet from me but im good. thanks for the concern bro #hurricanesandy,2012-10-30 00:01:25,"{'type': 'Point', 'coordinates': [40.70643581, -73.59463259]}",1.0,0.0
263068057868587008,"@sammmetz damn... well stay safe ampamp if you need help, i will fly my jet to rescue you.",2012-10-30 00:01:27,"{'type': 'Point', 'coordinates': [40.00712395, -75.15276337]}",1.0,0.0
263068064462024704,hope power stays on so i can watch #dwts stupid #hurricanesandy,2012-10-30 00:01:28,"{'type': 'Point', 'coordinates': [37.5285971, -77.1694289]}",1.0,0.0
263068066991177664,my house is going to collapse. bye guys.,2012-10-30 00:01:29,"{'type': 'Point', 'coordinates': [40.87909315, -74.08689341]}",1.0,0.0
263068074884861952,#hurricanesandy frito pie  @ ridgewood manor,2012-10-30 00:01:31,"{'type': 'Point', 'coordinates': [40.706149, -73.900133]}",1.0,0.0
263068081486716928,@zacattackciotti lollll damn,2012-10-30 00:01:32,"{'type': 'Point', 'coordinates': [43.10557617, -75.3332147]}",1.0,0.0
263068078852694016,if only i were drinking this @ the historic blue star#untppdfrankenstorm  drinking a blue star @ frankenstorm,2012-10-30 00:01:32,"{'type': 'Point', 'coordinates': [40.05073, -76.3427]}",1.0,0.0
263068088986107904,"okay, its 8pm.. it can only get worse. #hurricanesandygoaway",2012-10-30 00:01:34,"{'type': 'Point', 'coordinates': [40.82038335, -73.85119594]}",1.0,0.0
263068109143941120,@j3nny_baby ill trade....stuck at the fire house. winds blowing,2012-10-30 00:01:39,"{'type': 'Point', 'coordinates': [39.8746359, -75.0209019]}",1.0,0.0
263068118459510784,sandy now prefers to be classified as post-tropical because apparently hurricane has become too mainstream #hipstersandy,2012-10-30 00:01:41,"{'type': 'Point', 'coordinates': [39.50626657, -84.7414285]}",1.0,0.0
263068117717090304,"you can tell the people that have been through this sort of thing before, theyre  using the stairs, not the elevators. #hurricanesandy",2012-10-30 00:01:41,"{'type': 'Point', 'coordinates': [40.75554505, -73.96918]}",1.0,0.0
263068120107872256,@romneystormtips stupid just send me some ramen noodles to get me by oh and call my school amp tell them im fine w/ staying home.,2012-10-30 00:01:42,"{'type': 'Point', 'coordinates': [42.6285368, -79.0705021]}",1.0,0.0
263068141112938496,i charged all those batteries for nothing. nothing #yorkstorm,2012-10-30 00:01:47,"{'type': 'Point', 'coordinates': [40.0547739, -76.6511172]}",1.0,0.0
263068153670680576,only my mom would lock me outside in a storm.,2012-10-30 00:01:50,"{'type': 'Point', 'coordinates': [41.74972458, -72.85400504]}",1.0,0.0
263068155964960800,"just took my dog, roy, for a 1 mile walk in hurricane sandy #yolo",2012-10-30 00:01:50,"{'type': 'Point', 'coordinates': [35.97174577, -80.03053931]}",1.0,0.0
263068162176729088,"still waiting to see following #sandy related headline: 

sandy washes snooki out to sea
jwow, 3 others mourn loss to humanity",2012-10-30 00:01:52,"{'type': 'Point', 'coordinates': [41.44832599, -73.32260012]}",1.0,0.0
263068172230459360,led zeppelin - when the levee breaks #2012hurricanesandyplaylist,2012-10-30 00:01:54,"{'type': 'Point', 'coordinates': [42.60082569, -76.18754483]}",1.0,0.0
263068174075953152,why everybody so scared  dhiss storm is dam weak i still got my power :-,2012-10-30 00:01:54,"{'type': 'Point', 'coordinates': [38.8553799, -77.109864]}",1.0,0.0
263068172658286560,#hurricanesandy trivia @ patrick henrys pub amp grille w/ 3 others,2012-10-30 00:01:54,"{'type': 'Point', 'coordinates': [37.5328729, -77.420382]}",1.0,0.0
263068174990340096,@picksonfire sf -6 is where i picked it up #sportsbetting #aapicks #nflpicks,2012-10-30 00:01:55,,1.0,0.0
263068182561058816,and then my study guide caught on fire...,2012-10-30 00:01:57,"{'type': 'Point', 'coordinates': [41.2714936, -72.83259689]}",1.0,0.0
263068189062217664,"atlantic city is the new atlantis. 
#underwatercity #sandy #hurricane",2012-10-30 00:01:58,,1.0,0.0
263068190094000128,the hurricane swarmed through my neighborhood like a cloud of locusts.,2012-10-30 00:01:58,,1.0,0.0
263068192866447360,let the hurricane set in motion now.- #blueoctober,2012-10-30 00:01:59,"{'type': 'Point', 'coordinates': [42.19622557, -72.56638858]}",1.0,0.0
263068199740899264,honestly a hurricane isnt funny to me especially when i have family in nyc just saying.,2012-10-30 00:02:01,"{'type': 'Point', 'coordinates': [39.09432611, -84.61644474]}",1.0,0.0
263068209127768064,hurricane sandy is like sandy from grease after her transformation from a sweet girl to a rebel. #favoritemovie,2012-10-30 00:02:03,"{'type': 'Point', 'coordinates': [40.46866078, -79.82148478]}",1.0,0.0
263068215482130432,separation anxiety from my best friends ltltlt wahhh #hurricanesandy lt3,2012-10-30 00:02:04,,1.0,0.0
263068222096556032,mt @bryanjfischer: flash mobs committing burglaries during sandy preview of whatll happen if obama loses.,2012-10-30 00:02:06,,1.0,0.0
263068225695260672,"people are just going on about their lives in our complex. i see people in the gym, watching sports games. nbd #hurricanesandy",2012-10-30 00:02:07,"{'type': 'Point', 'coordinates': [40.99176228, -74.32287351]}",1.0,0.0
263068229742768064,"#homeland is soooo good i might just watch it through this whole hurricane 
#homeland 
#addicted",2012-10-30 00:02:08,"{'type': 'Point', 'coordinates': [40.73247965, -73.80077446]}",1.0,0.0
263068233551200256,@niallofficial while the rest of us are dealing with a hurricane,2012-10-30 00:02:09,"{'type': 'Point', 'coordinates': [40.8343437, -74.13616698]}",1.0,0.0
263068242996772864,the dead people are so lucky,2012-10-30 00:02:11,"{'type': 'Point', 'coordinates': [40.300052, -74.315039]}",1.0,0.0
263068242552160256,"im at frankenstorm apocalypse - hurricane sandy new york, ny w/ 2912 others ",2012-10-30 00:02:11,"{'type': 'Point', 'coordinates': [40.79093941, -73.79173279]}",1.0,0.0
263068241813962752,@alexeckermann @eliburford it makes a huge difference. ive noticed a huge improved on web/downloading/streaming.,2012-10-30 00:02:11,"{'type': 'Point', 'coordinates': [35.74825522, -78.75247837]}",1.0,0.0
263068243365883904,@skinnywishesxo: lol. my backyard. #hurricanesandy watched that baby jump and twist in air,2012-10-30 00:02:11,"{'type': 'Point', 'coordinates': [40.72300066, -73.54699433]}",1.0,0.0
263068249183358976,"here i am i, rock you like a hurricane",2012-10-30 00:02:12,"{'type': 'Point', 'coordinates': [41.10078626, -73.79086062]}",1.0,0.0
263068257651658752,i just became the mayor of hurricanesandyapocolypse on @foursquare,2012-10-30 00:02:14,"{'type': 'Point', 'coordinates': [40.34907581, -75.28993583]}",1.0,0.0
263068264903618560,walking dead with @vette_man1366,2012-10-30 00:02:16,"{'type': 'Point', 'coordinates': [37.7742543, -76.4977633]}",1.0,0.0
263068264677138432,waddup sandy you aint got nothin @ frankenstorm apocalypse - hurricane sandy w/ @thejcperson,2012-10-30 00:02:16,"{'type': 'Point', 'coordinates': [40.79093941, -73.79173279]}",1.0,0.0
263068279533350880,keep nyc in your prayers. theyre getting hit pretty hard right now,2012-10-30 00:02:20,"{'type': 'Point', 'coordinates': [42.08171101, -78.48569128]}",1.0,0.0
263068297149415424,hope this storms not too bad overnight so i can see my boy tomorrow,2012-10-30 00:02:24,"{'type': 'Point', 'coordinates': [41.41813049, -72.74555504]}",1.0,0.0
263068308125921280,bugs are the death of me,2012-10-30 00:02:26,"{'type': 'Point', 'coordinates': [40.80539952, -81.52154099]}",1.0,0.0
263068317630205952,everyones complaining about being cold. im sitting in a house with no heat on in shorts and a hoodie. #yep #warmblooded,2012-10-30 00:02:29,,1.0,0.0
263068320822075360,lmao i cant #sandy #hurricane  @ emmanuel college st. joes hall,2012-10-30 00:02:29,"{'type': 'Point', 'coordinates': [42.34188771, -71.1036276]}",1.0,0.0
263068329130991616,#kings and @drake @pandora_radio with the best  #sandyvag #sandy #hurricanesandy,2012-10-30 00:02:31,"{'type': 'Point', 'coordinates': [40.50412866, -74.45478497]}",1.0,0.0
263068332331241472,some of yall aint have power in the past month but tryna use sandy as an excuse for yall power outage .. foh,2012-10-30 00:02:32,"{'type': 'Point', 'coordinates': [39.97268737, -75.24066324]}",1.0,0.0
263068332192841664,@jaketuftss what baseball team do you like. life or death question bro,2012-10-30 00:02:32,"{'type': 'Point', 'coordinates': [42.0758275, -80.1466875]}",1.0,0.0
263068354565259264,@edwelker its amazing that this storm really hasnt even gotten started yet.,2012-10-30 00:02:37,,1.0,0.0
263068360688939008,@shaqqattack aww are u alone,2012-10-30 00:02:39,"{'type': 'Point', 'coordinates': [41.47710797, -74.04228246]}",1.0,0.0
263068365839540224,@the_fanning101 mikey has too bad of asthma to keep up with this game #deadalready #gooniegames,2012-10-30 00:02:40,"{'type': 'Point', 'coordinates': [41.91939624, -71.53480941]}",1.0,0.0
263068369316610048,"no job, no hustle, no gun u setting yoself up for failure or death",2012-10-30 00:02:41,"{'type': 'Point', 'coordinates': [41.70114123, -83.57451346]}",1.0,0.0
263068371430555648,we ready #hurricane #sandy #survivalmode #vodka #redbull #ilikered #ilikeblue #ilikesilver #pig @ apt a301,2012-10-30 00:02:41,"{'type': 'Point', 'coordinates': [39.26833344, -76.61183167]}",1.0,0.0
263068379345211360,"the weather channel just issued a statement saying sandy is no longer a hurricane, just a superstorm.",2012-10-30 00:02:43,"{'type': 'Point', 'coordinates': [39.61268519, -77.76132221]}",1.0,0.0
263068386911739904,hurricane is out of philly. wow,2012-10-30 00:02:45,"{'type': 'Point', 'coordinates': [39.92081223, -75.22557073]}",1.0,0.0
263068390661447680,the next hurricane we have in new york should be called amber cole because its really gonna suck....,2012-10-30 00:02:46,,1.0,0.0
263068398135689216,@erdayimwallerin duh #nipplepaint when do you get home are you surviving the big bad sandy,2012-10-30 00:02:48,"{'type': 'Point', 'coordinates': [40.52310417, -75.77447083]}",1.0,0.0
263068404699774976,gotta beat the storm @ the old toad,2012-10-30 00:02:49,"{'type': 'Point', 'coordinates': [43.15351308, -77.595257]}",1.0,0.0
263068416288628768,@nikkifinke @deadlinecom i am so thrilled about this one of my favorite shows of the new season. the show is fun and good for families.,2012-10-30 00:02:52,"{'type': 'Point', 'coordinates': [36.8892325, -76.0529674]}",1.0,0.0
263068416863244288,how i have pretty much spent my day. yes the power gods have been good #plumisland #hurricanes @ plum island,2012-10-30 00:02:52,"{'type': 'Point', 'coordinates': [42.79984006, -70.8095593]}",1.0,0.0
263068421078519808,"@joevince246: yeah fuck school, cmon hurricane sandy",2012-10-30 00:02:53,"{'type': 'Point', 'coordinates': [41.41312375, -81.3947301]}",1.0,0.0
263068435905392640,"hurricane sandy baking brownies, playing dress up, wheel of fortune, and scattegories #win @eriinleeee",2012-10-30 00:02:57,"{'type': 'Point', 'coordinates': [40.40469191, -74.23137623]}",1.0,0.0
263068442389790720,@21o3 thanks for the prayers. hoping this thing doesnt get too bad out here.,2012-10-30 00:02:58,"{'type': 'Point', 'coordinates': [40.40905477, -79.94304028]}",1.0,0.0
263068451130724352,lmao the eye of the storm reaching state college when my doctors apartment is. awesome,2012-10-30 00:03:00,"{'type': 'Point', 'coordinates': [40.79773073, -77.85459027]}",1.0,0.0
263068448614133760,sharks in streets of atlantic city #sandy,2012-10-30 00:03:00,"{'type': 'Point', 'coordinates': [39.34144896, -74.57803577]}",1.0,0.0
263068448270213120,this is major. ocean is meeting the bay south shore ny #sandy,2012-10-30 00:03:00,"{'type': 'Point', 'coordinates': [40.5873718, -73.72771731]}",1.0,0.0
263068459020193760,@collin_for_dead haha im clearly satan i guess,2012-10-30 00:03:02,"{'type': 'Point', 'coordinates': [41.92497469, -71.0947013]}",1.0,0.0
263068458407837696,gs hoes  if the bitch cant swim she gone drown,2012-10-30 00:03:02,"{'type': 'Point', 'coordinates': [38.95027681, -76.77786341]}",1.0,0.0
263068475679973376,take care everyone. #sandy. dont do anything dangerous.,2012-10-30 00:03:06,"{'type': 'Point', 'coordinates': [41.48227787, -81.80944443]}",1.0,0.0
263068483233906688,lmaoooo having a blast shoulda had a sandy party,2012-10-30 00:03:08,"{'type': 'Point', 'coordinates': [40.8801818, -73.9059347]}",1.0,0.0
263068501110050816,ive been going out in this hurricane a lot for unnecessary things .,2012-10-30 00:03:12,"{'type': 'Point', 'coordinates': [37.24948502, -77.40606274]}",1.0,0.0
263068505606348800,@joelnohnnn its going ohk minus the hurricane,2012-10-30 00:03:13,"{'type': 'Point', 'coordinates': [38.55543024, -75.56739866]}",1.0,0.0
263068521238519808,wind going crazy here #hurricanesandy #sandyhere,2012-10-30 00:03:17,"{'type': 'Point', 'coordinates': [40.7038354, -74.2741195]}",1.0,0.0
263068523495034880,@victoriaosteen thank you victoria. we need all your prayers. love u n your husband,2012-10-30 00:03:18,"{'type': 'Point', 'coordinates': [40.70528603, -74.08909127]}",1.0,0.0
263068523134349280,"hide yo kids, hide yo wife, and hide yo husband. cuz hurricane sandy rappin everyone out here",2012-10-30 00:03:18,"{'type': 'Point', 'coordinates': [41.06784242, -81.51253034]}",1.0,0.0
263068531791384576,@zacattackciotti definitely itll be a good one  :,2012-10-30 00:03:20,"{'type': 'Point', 'coordinates': [43.10121489, -75.33327436]}",1.0,0.0
263068538670022656,"they should have named this storm @boozeturkey , then it would have prematurely ejaculated  #sandy",2012-10-30 00:03:21,"{'type': 'Point', 'coordinates': [35.20294576, -80.83787283]}",1.0,0.0
263068546064605184,@thescott76 @vroooommin @halestorm yea buddy see u there,2012-10-30 00:03:23,"{'type': 'Point', 'coordinates': [38.79607693, -76.89259478]}",1.0,0.0
263068548484698080,famous quotes about storms and rain.....go  #sandy,2012-10-30 00:03:24,"{'type': 'Point', 'coordinates': [40.89254292, -73.9087969]}",1.0,0.0
263068552196669440,how are you @srdipalot  whatre you doing for the hurricane,2012-10-30 00:03:25,"{'type': 'Point', 'coordinates': [40.78220487, -72.87544191]}",1.0,0.0
263068557401808896,thank god i dont live in new jersey or nyc right now #flooded #sandy,2012-10-30 00:03:26,"{'type': 'Point', 'coordinates': [41.6187274, -70.93256592]}",1.0,0.0
263068570311880704,glad we have a new house and less to worry about during these high winds. #hurricanesandy,2012-10-30 00:03:29,"{'type': 'Point', 'coordinates': [43.02250138, -77.72418296]}",1.0,0.0
263068574594260960,"imma name the next hurricane, hurricane fucking lacie #likeaboss ",2012-10-30 00:03:30,"{'type': 'Point', 'coordinates': [40.50142142, -79.81615424]}",1.0,0.0
263068577261842432,weathering the #frankenstorm the best way we know how. #sandy #hurricanesandy #shots #alcoholp @ sweet afton,2012-10-30 00:03:31,"{'type': 'Point', 'coordinates': [40.76548383, -73.91906686]}",1.0,0.0
263068585075814400,obama officially declared delaware a disaster area. ohhhh my.,2012-10-30 00:03:32,"{'type': 'Point', 'coordinates': [39.16605433, -75.53016909]}",1.0,0.0
263068589161058304,at home. damn near alone.,2012-10-30 00:03:33,"{'type': 'Point', 'coordinates': [37.53998226, -77.32898725]}",1.0,0.0
263068585553973248,these meteorologists are wildin right now standing outside in these floods. they better seek shelter,2012-10-30 00:03:33,"{'type': 'Point', 'coordinates': [36.841167, -76.133788]}",1.0,0.0
263068586690621440,i just love drivin in hurricanes,2012-10-30 00:03:33,"{'type': 'Point', 'coordinates': [37.24951172, -77.40556335]}",1.0,0.0
263068595465121760,drinking a presidente by cerveceria nacional dominicana @ hurricane sandy,2012-10-30 00:03:35,"{'type': 'Point', 'coordinates': [40.3204, -75.9104]}",1.0,0.0
263068601584607232,"this is your east coast on sandy, via @noaa as it first made landfall #nhsandy ",2012-10-30 00:03:37,,1.0,0.0
263068611042754560,@germanotes: text from my dad: rename the storm a-rod and it wont hit anything. #sandy #arod gtinstant classic,2012-10-30 00:03:39,"{'type': 'Point', 'coordinates': [41.16554195, -73.27150566]}",1.0,0.0
263068614138155008,@hurricanejokez: paranormal activity 1-4... all white people. black people wouldve left the house as soon as a fork fell. lmfao,2012-10-30 00:03:39,,1.0,0.0
263068620295385088,who works 16 hours then drives 5 hours toward hurricane activity just to be with his daughter........this guy thats who,2012-10-30 00:03:41,"{'type': 'Point', 'coordinates': [37.24476543, -77.41090374]}",1.0,0.0
263068619741728800,"whelp, theres that pesky full moon that keeps me awake every few months. at least i can see the moon. post #hurricanesandy tweet. i",2012-10-30 00:03:41,"{'type': 'Point', 'coordinates': [40.75196918, -72.96824954]}",1.0,0.0
263068625030762496,60% of nba players go broke five years after their last basketball related paycheck... o__o,2012-10-30 00:03:42,"{'type': 'Point', 'coordinates': [42.25998196, -71.14592055]}",1.0,0.0
263068629501894656,storm experts saying its worse than irene and it just started.,2012-10-30 00:03:43,"{'type': 'Point', 'coordinates': [43.05889808, -78.90065599]}",1.0,0.0
263068629015355360,whats going in @justinweather  its not a hurricane quiet here in bel air right now...,2012-10-30 00:03:43,"{'type': 'Point', 'coordinates': [39.46817649, -76.32288088]}",1.0,0.0
263068628583333888,#barberton #ohio temp:40.7 f wind:9 mph dir:nnw baro:falling precip:0.60in hum:85% uv:0 @ 20:00 10/29/10 #weather,2012-10-30 00:03:43,"{'type': 'Point', 'coordinates': [40.98861111, -81.57861111]}",1.0,0.0
263068641887670272,im bent #hurricanehigh,2012-10-30 00:03:46,"{'type': 'Point', 'coordinates': [38.2543224, -76.4158951]}",1.0,0.0
263068643783491584,really not happy the lights keep flickering. i cant clear off the dvr without power. #frankenstorm,2012-10-30 00:03:46,"{'type': 'Point', 'coordinates': [41.4738669, -81.57630692]}",1.0,0.0
263068642336444416,the fact that my phone is dead and im tweeting from @ray_baybay_ s phoneltltlt,2012-10-30 00:03:46,"{'type': 'Point', 'coordinates': [39.09419166, -84.61660786]}",1.0,0.0
263069000000000000,"@az_dolfan so far its been ok here.  the beach areas have been hit hard, but im 6 miles inland.",2012-10-30 00:03:48,,1.0,0.0
