id,text,datetime,geo,predicted,tag
263068230518714400,"@drudge_report: water level at battery park nyc reaches 11.25 feet, surpassing record set in 1821... ",2012-10-30 00:02:08,"{'type': 'Point', 'coordinates': [42.28283957, -71.35620517]}",1.0,1.0
263068234167758848,omg huge transformer is sparking and we can hear it and it looks like a fireball #bge i am terrified,2012-10-30 00:02:09,"{'type': 'Point', 'coordinates': [39.38386143, -76.55820122]}",1.0,1.0
263068254719852512,@311nyc scaffolding is crashing onto amsterdam avenue bw 73 amp 74th on uws. should i notify anyone,2012-10-30 00:02:14,"{'type': 'Point', 'coordinates': [40.77978105, -73.98093501]}",1.0,1.0
263068308226576384,ave c and 7th st... theres a flood... cc: @evgrieve,2012-10-30 00:02:28,"{'type': 'Point', 'coordinates': [40.7242189, -73.9788955]}",1.0,1.0
263068319324725248,a huge tree almost crashed through my house,2012-10-30 00:02:29,"{'type': 'Point', 'coordinates': [41.5235435, -74.08696238]}",1.0,1.0
263068337280520160,uhh... its flooded to 3rd ave over here. hows things over on the other side of the canal @katiecallihan @patrickcallihan,2012-10-30 00:02:33,"{'type': 'Point', 'coordinates': [40.6754408, -73.9800157]}",1.0,1.0
263068470692966400,cops amp fire fighters are all over my road but i cant see if anything happened,2012-10-30 00:03:05,"{'type': 'Point', 'coordinates': [41.39146722, -75.29074464]}",1.0,1.0
263068478506926080,"@thatdamndar: welp, there goes my power.  #hurricanesandy damn",2012-10-30 00:03:07,"{'type': 'Point', 'coordinates': [39.93819403, -75.18328646]}",1.0,1.0
263068507858694112,"the 267 people staying at old saybrook high school for emergency shelter doesnt include support staff, of which there are many.",2012-10-30 00:03:14,"{'type': 'Point', 'coordinates': [41.28878501, -72.39642475]}",1.0,1.0
263068515332919296,@witfnews can you confirm any damage to the giant center,2012-10-30 00:03:16,"{'type': 'Point', 'coordinates': [40.12708755, -76.61499599]}",1.0,1.0
263068606147989504,"damn, transformer blew and now weve lost power #candleseverywhere @ frankenstorm apocalypse w/ 32 others ",2012-10-30 00:03:37,"{'type': 'Point', 'coordinates': [40.55131166, -74.41845556]}",1.0,1.0
263068607884455968,first damage   @ arosso a touch of sicily,2012-10-30 00:03:38,"{'type': 'Point', 'coordinates': [40.19017, -74.8325]}",1.0,1.0
263068612108120064,part of the ac boardwalk floated away.. hope this doesnt mean @the_real_fuan and @gatorgolf85 birthday celebration is canceled #tragic,2012-10-30 00:03:39,"{'type': 'Point', 'coordinates': [40.8553909, -74.15339105]}",1.0,1.0
263068665304473600,its fucking flooding outside this bitch @ ernest hemingway house,2012-10-30 00:03:52,"{'type': 'Point', 'coordinates': [41.943675, -78.672018]}",1.0,1.0
263068676801064960,@belletaina tight  the streets flooded,2012-10-30 00:03:54,"{'type': 'Point', 'coordinates': [40.85556433, -73.88931622]}",1.0,1.0
263068745960931264,bye bye to my house in west haven amp the island. yah bxtch flooded 4real.,2012-10-30 00:04:11,"{'type': 'Point', 'coordinates': [41.38740585, -73.06101205]}",1.0,1.0
263068788507938816,neighbors tree came down on the power line. that will take a while to fix. #damn #sandy explains the noise.,2012-10-30 00:04:21,"{'type': 'Point', 'coordinates': [41.61914424, -71.47965641]}",1.0,1.0
263068802357526528,there goes my siding #hurricane #sandy #annoying @ the kozlowski krib,2012-10-30 00:04:24,,1.0,1.0
263068838088830976,looks like a building collapsed in the heights.,2012-10-30 00:04:33,"{'type': 'Point', 'coordinates': [40.70990916, -74.07386343]}",1.0,1.0
263068849220493280,"@baltimoresun: confirmed: four abandoned rowhouses in the 500 block of n. carey in harlem park have collapsed.- take out some more, sandy",2012-10-30 00:04:35,"{'type': 'Point', 'coordinates': [39.37855749, -76.52130735]}",1.0,1.0
263068961447481312,coastal flood warning issued october 29 at 7:42pm edt until october 30 at 1:00pm edt by nws,2012-10-30 00:05:02,"{'type': 'Point', 'coordinates': [39.6023602, -75.78731494]}",1.0,1.0
263069084902645760,@jimgaffigan: here is the view of downtown manhattan from my window #flooding #sandy,2012-10-30 00:05:32,,1.0,1.0
263069102875226080,omg. @megrobertson: across the street from 92 8th avenue where building facade collapse just happened.,2012-10-30 00:05:36,"{'type': 'Point', 'coordinates': [40.44383569, -79.99801882]}",1.0,1.0
263069124333285376,"@amnewyork: wall of apartment building collapses on 8th avenue, officials say
 ",2012-10-30 00:05:41,"{'type': 'Point', 'coordinates': [40.82025615, -75.71565845]}",1.0,1.0
263069133594324960,@brotha_ike dont. half my house is destroyed,2012-10-30 00:05:43,"{'type': 'Point', 'coordinates': [40.89609917, -74.69337218]}",1.0,1.0
263069146403700768,avenue c is flooded,2012-10-30 00:05:47,"{'type': 'Point', 'coordinates': [38.37786482, -78.8823705]}",1.0,1.0
263069276259360800,country village has been evacuated.,2012-10-30 00:06:17,"{'type': 'Point', 'coordinates': [40.70990156, -74.0738916]}",1.0,1.0
263069316340121600,@vintric9 @mikeramp @billpuglisi its an absolute disaster. 80 ft pine tree fell on toms house. dodging trees everywhere.,2012-10-30 00:06:27,"{'type': 'Point', 'coordinates': [40.7199327, -73.6136514]}",1.0,1.0
263069323290099680,"@thejournalwv: berkeley county sheriffs dept.: intersection of us 11/w.va. 51 in inwood, between 7/11 and bank, nearly underwater.",2012-10-30 00:06:28,"{'type': 'Point', 'coordinates': [39.54012681, -77.90382916]}",1.0,1.0
263069346220372000,the area by the grove street path station in jersey city is completely flooded.,2012-10-30 00:06:34,"{'type': 'Point', 'coordinates': [40.70984808, -74.07382929]}",1.0,1.0
263069408983920640,@311nyc cannot get through on phone scaffolding on 3rd amp ave a #nyc falling down. hit cars amp flying down st #sandy,2012-10-30 00:06:49,"{'type': 'Point', 'coordinates': [40.72386042, -73.98522702]}",1.0,1.0
263069478244454400,"coned has begun cutting power to parts #lowermanhattan due to flooding, both for public safety and speed recovery. ",2012-10-30 00:07:05,,1.0,1.0
263069480316448800,"power just went out, phones almost dead. #hurricanesandy #fun",2012-10-30 00:07:06,"{'type': 'Point', 'coordinates': [42.11229078, -80.12106855]}",1.0,1.0
263069497869627360,"@williegeist. madison ct unbelievable winds, no power, beach area flooded",2012-10-30 00:07:10,"{'type': 'Point', 'coordinates': [41.2783429, -72.5949509]}",1.0,1.0
263069509735297024,sidding flying off houses in milltown ..this shits bad,2012-10-30 00:07:13,"{'type': 'Point', 'coordinates': [40.44508569, -74.4331993]}",1.0,1.0
263069612931940352,front of building in nyc collapses,2012-10-30 00:07:37,"{'type': 'Point', 'coordinates': [39.130954, -76.697521]}",1.0,1.0
263069707056345088,garden and newark flooded in #hoboken. stretches to park and beyond. legal beans and archstone surrounded.,2012-10-30 00:08:00,"{'type': 'Point', 'coordinates': [40.73714, -74.03209]}",1.0,1.0
263069722571051008,lower east side is flooded.,2012-10-30 00:08:04,"{'type': 'Point', 'coordinates': [38.3778331, -78.88253262]}",1.0,1.0
263069748995170304,"@ailbhe maybe not in nyc proper, but atlantic city in nj is underwater amp tons of beach towns flooded.",2012-10-30 00:08:10,"{'type': 'Point', 'coordinates': [40.82842377, -73.94337762]}",1.0,1.0
263069775041802240,"easton ct fire fighter killed, thoughts and prayers",2012-10-30 00:08:16,"{'type': 'Point', 'coordinates': [41.30633055, -73.38644941]}",1.0,1.0
263069785594687488,lots of water in front of @lynn_danielles in the e. village #hurricanesandy,2012-10-30 00:08:19,"{'type': 'Point', 'coordinates': [40.67791182, -73.95558517]}",1.0,1.0
263069821980246016,crew just dispatched to report of tree down on everett turnpike northbound in bedford blocking entire roadway #nhsandy,2012-10-30 00:08:27,,1.0,1.0
263069891953823712,mta system has flooded downtown and on 148th. worst case scenario for them. could be w/out service for days. last time this happened was 92,2012-10-30 00:08:44,,1.0,1.0
263069940066693120,@sandyshurricane yeah until you hit my fucking house with a tree stupid cunt,2012-10-30 00:08:55,"{'type': 'Point', 'coordinates': [40.89659735, -74.69344148]}",1.0,1.0
263069970613817312,wait .... buildings are falling in new york,2012-10-30 00:09:03,"{'type': 'Point', 'coordinates': [41.05837193, -73.54512067]}",1.0,1.0
263070023365570560,we have a fully loaded hurricane shelter if need be #416/418,2012-10-30 00:09:15,"{'type': 'Point', 'coordinates': [42.65556893, -73.78287886]}",1.0,1.0
263070045360513024,omg buliding collapsed in manhattan #praying #hopemyuncleissafe,2012-10-30 00:09:21,"{'type': 'Point', 'coordinates': [40.7995578, -77.8540467]}",1.0,1.0
263070051219947520,"good luck to everyone else here in the great state of #nj .. power just went out, here we go #hurricanesandy sounds mean",2012-10-30 00:09:22,"{'type': 'Point', 'coordinates': [40.66424134, -74.4519082]}",1.0,1.0
263070065375707168,there a house on fire on my street :o,2012-10-30 00:09:25,"{'type': 'Point', 'coordinates': [40.5058501, -74.4823294]}",1.0,1.0
263070172053639200,mudslides during the hurricane @errrinvia #twitterlessjaime,2012-10-30 00:09:52,"{'type': 'Point', 'coordinates': [40.0638156, -76.3838837]}",1.0,1.0
263070249589551104,the westside highway flooded #sandy #storm #newyorkcity #westside #flood via @frametastic @ one river place,2012-10-30 00:10:09,"{'type': 'Point', 'coordinates': [40.76116042, -74.00010196]}",1.0,1.0
263070295965958112,#sandyabc7 trees and power lines down now in port richmond area on si. #sandy,2012-10-30 00:10:21,,1.0,1.0
263070468045676512,"high wind warning in w. pa. impacts: downed trees, limbs and power lines. poor driving conditions in crosswind #sandy #sandypgh #pittsburgh",2012-10-30 00:11:01,,1.0,1.0
263070591639240704,bethel: structure fire 34 greenwood ave @firesinct @newstimes,2012-10-30 00:11:31,"{'type': 'Point', 'coordinates': [41.40275541, -73.39163291]}",1.0,1.0
263070602401808384,fuel lines be underground of these houses. that house fire was a bit to close #scary,2012-10-30 00:11:33,"{'type': 'Point', 'coordinates': [38.7579153, -76.0607886]}",1.0,1.0
263070694148026400,still have power. west side highway completely immersed in water from the hudson. transformers exploding...crazy,2012-10-30 00:11:55,"{'type': 'Point', 'coordinates': [40.79093941, -73.79173279]}",1.0,1.0
263070701328683008,current damage due to #hurricanesandy,2012-10-30 00:11:57,"{'type': 'Point', 'coordinates': [39.89482921, -74.94433114]}",1.0,1.0
263070716914716672,.@mallorymitchem as prepared as can be. heavy winds for next 12-14 hrs. stream amp creek flooding. transformers blowing out everywhere iook.,2012-10-30 00:12:01,,1.0,1.0
263070818110693376,cars covered by water in les .. slurricane #sandy  @ 257 clinton st,2012-10-30 00:12:25,"{'type': 'Point', 'coordinates': [40.7114548, -73.98887973]}",1.0,1.0
263070826113404864,first storm wo power at the new place  @ the penthouse suite,2012-10-30 00:12:27,"{'type': 'Point', 'coordinates': [41.34910584, -72.86329651]}",1.0,1.0
263070833193398272,power outage is very close to my house. blocks behind my street are out. saw transformers blow up. @eyewitnessnyc,2012-10-30 00:12:28,"{'type': 'Point', 'coordinates': [40.79367973, -74.32240498]}",1.0,1.0
263070845411414016,im glad that in the midst of a hurricane we get hit by a fucking car. its a cross walk you dumb mini van @christy_chreme,2012-10-30 00:12:31,"{'type': 'Point', 'coordinates': [42.80208404, -77.82417208]}",1.0,1.0
263070862767444000,no power here in waltham. yuk. good thing its not cold #sandy,2012-10-30 00:12:35,"{'type': 'Point', 'coordinates': [42.39963256, -71.3008693]}",1.0,1.0
263071079021559808,i cant believe my aunt just died in a car accident..,2012-10-30 00:13:27,"{'type': 'Point', 'coordinates': [34.19157209, -77.80926986]}",1.0,1.0
263071078677630976,and 96th street east of 2nd is completely flooded...hello east river...,2012-10-30 00:13:27,"{'type': 'Point', 'coordinates': [40.7854109, -73.94623674]}",1.0,1.0
263071164665061376,huge huge huge green flashes outside over the manhattan bridge. wtf was that. it was so bright. greens and blues from the sky. #nyc,2012-10-30 00:13:47,"{'type': 'Point', 'coordinates': [40.70335786, -73.99084677]}",1.0,1.0
263071166938349600,bpt opens 4th emergency center at luis munoz marin school.#sandy,2012-10-30 00:13:48,"{'type': 'Point', 'coordinates': [41.26919219, -73.07581873]}",1.0,1.0
263071185590431712,"@phillyd help me phill ive been with out power for 8 hours. my street is now a stream,i wouldnt be surprised if there were koi fish in it.",2012-10-30 00:13:52,"{'type': 'Point', 'coordinates': [40.21270798, -74.06368548]}",1.0,1.0
263071193681236000,"well, took long enough to finally lose power. #hurricanesandy",2012-10-30 00:13:54,"{'type': 'Point', 'coordinates': [40.99134666, -74.32315516]}",1.0,1.0
263071243383738400,"stepmoms just went on fire, currently dipping through 4-5 feet of water. #shelterless #carless #buticantbestopped #yaboygags",2012-10-30 00:14:06,"{'type': 'Point', 'coordinates': [40.63767925, -73.59711439]}",1.0,1.0
263071248186220512,bay street is flooded and mobile ave has no power... i just any win,2012-10-30 00:14:07,"{'type': 'Point', 'coordinates': [40.56982911, -74.12545759]}",1.0,1.0
263071325810200576,"some sort of explosion in east village, crazy colors loud bang - anyone knows what that was #sandy",2012-10-30 00:14:26,"{'type': 'Point', 'coordinates': [40.7241851, -73.9821054]}",1.0,1.0
263071440444735488,just heard a loud metallic explosion and the sky lit up blue... i think i need to go back inside,2012-10-30 00:14:53,"{'type': 'Point', 'coordinates': [40.72460476, -73.98050252]}",1.0,1.0
263071453325426688,transformer fire on sound beach ave. in #greenwich near first congregational church. #sandy,2012-10-30 00:14:56,,1.0,1.0
263071485189558272,"flood watch issued for ocean city, md ",2012-10-30 00:15:04,"{'type': 'Point', 'coordinates': [38.3984, -75.0667]}",1.0,1.0
263071602147741696,"hearing someone already died from the storm, keepin everyone facin the storm in my prayers",2012-10-30 00:15:32,"{'type': 'Point', 'coordinates': [39.331553, -82.1020981]}",1.0,1.0
263071607256395776,someone died in queens :o #shitisreal,2012-10-30 00:15:33,"{'type': 'Point', 'coordinates': [40.8686915, -74.1178657]}",1.0,1.0
263071662788988864,huge explosion by the harbor just now,2012-10-30 00:15:46,,1.0,1.0
263071680753176576,were trapped on an island. also not in indiana anymore.,2012-10-30 00:15:50,"{'type': 'Point', 'coordinates': [40.76227484, -73.92296188]}",1.0,1.0
263071689234075648,power just went out in manhattan along east river - from 20th to 42nd st. un is fine. #sandy,2012-10-30 00:15:53,"{'type': 'Point', 'coordinates': [40.74697964, -73.95633557]}",1.0,1.0
263071720586481664,holy crap just saw huge blue explosions coming from this place and now everywhere smells like smoke. @ con edison,2012-10-30 00:16:00,"{'type': 'Point', 'coordinates': [40.72844094, -73.97250862]}",1.0,1.0
263071728681492480,"im on b and 5,  explosion or whatever it was south-east of me.",2012-10-30 00:16:02,"{'type': 'Point', 'coordinates': [40.7241851, -73.9821054]}",1.0,1.0
263071775116652512,1st death reported in nyc out of flushing queens..29yrs old man a tree flying in the wind just hit him in the head...#hurricanesandy,2012-10-30 00:16:13,,1.0,1.0
263071797010894848,@mintoinc first confirmed storm fatality in nyc. man hit by tree in queens. sad news.,2012-10-30 00:16:18,"{'type': 'Point', 'coordinates': [40.52790786, -74.20726606]}",1.0,1.0
263071898475298816,omg. a 30-year old man in queens was killed by a falling tree  #maythelordbewitheveryone,2012-10-30 00:16:42,"{'type': 'Point', 'coordinates': [40.79963621, -77.85571755]}",1.0,1.0
263071959900884960,flooded,2012-10-30 00:16:58,"{'type': 'Point', 'coordinates': [41.49072203, -71.31530352]}",1.0,1.0
263072032026132480,1 storm death so far in nyc tree fell on their house. r.i.p.,2012-10-30 00:17:14,"{'type': 'Point', 'coordinates': [41.28615053, -73.87521566]}",1.0,1.0
263072051353489408,streets flooded in plymouth #nbd,2012-10-30 00:17:19,"{'type': 'Point', 'coordinates': [41.96048709, -70.66990133]}",1.0,1.0
263072079077838848,"@rayyleighd i dont think so, i believe it, atlantic city is almost completely flooded, so is seaside",2012-10-30 00:17:25,"{'type': 'Point', 'coordinates': [40.6303014, -74.13733033]}",1.0,1.0
263072099072102400,@bonjulie1 i will thank you no power and trees falling everywhere and my hubby working heart attack lol,2012-10-30 00:17:30,"{'type': 'Point', 'coordinates': [40.90925682, -74.38457277]}",1.0,1.0
263072101039235072,via @nhjennifer - reporting 2 trees down on concord street in nashua. wild. #nhsandy,2012-10-30 00:17:31,,1.0,1.0
263072188444311552,@cnbc: breaking: 30-year-old man found dead apparently trapped underneath tree inside his home 166 street in new york city - wnbc,2012-10-30 00:17:52,"{'type': 'Point', 'coordinates': [40.72504693, -74.06694689]}",1.0,1.0
263072400076333056,"and we lost power- wicked strong wind @cnnbrk: #sandy made landfall along the coast of southern new jersey, national
hurricane center said",2012-10-30 00:18:42,"{'type': 'Point', 'coordinates': [40.66182775, -74.542451]}",1.0,1.0
263072410302033920,"@fdnh911 i thought i heard that too, car in center lane, but wasnt certain of what i heard. under control and no injury that i could hear.",2012-10-30 00:18:44,,1.0,1.0
263072427045703680,"the water has reached my building, 500 ft away from the hudson,  @ frankenstorm apocalypse - hurricane sandy ",2012-10-30 00:18:48,"{'type': 'Point', 'coordinates': [40.79093941, -73.79173279]}",1.0,1.0
263072519471382464,perry st is 4 feet deep. #hurricanesandy #westvillage #flooded,2012-10-30 00:19:10,"{'type': 'Point', 'coordinates': [40.73479433, -74.00900001]}",1.0,1.0
263072534545698816,flooded soho @ hudson square north,2012-10-30 00:19:14,"{'type': 'Point', 'coordinates': [40.73932683, -74.02788067]}",1.0,1.0
263072534327611360,"something just exploded in the distance, and i swear the building just shook. hold it together ol 346 #sandy #nyc",2012-10-30 00:19:14,,1.0,1.0
263072542858821632,dude nej look what the storm did to my house -___- @jen_nessie,2012-10-30 00:19:18,"{'type': 'Point', 'coordinates': [36.89490151, -76.40891382]}",1.0,1.0
263072581224120320,lost power in newtown. losing trees too,2012-10-30 00:19:25,"{'type': 'Point', 'coordinates': [40.2406614, -74.9899966]}",1.0,1.0
263072667492548608,an apartment buildings facade ripped off in chelsea. #nycsandy,2012-10-30 00:19:46,"{'type': 'Point', 'coordinates': [40.78198159, -73.95479921]}",1.0,1.0
263072702770851840,just watched our power lines catch on fire and blow up. perfect.,2012-10-30 00:19:54,"{'type': 'Point', 'coordinates': [41.06593899, -81.51016114]}",1.0,1.0
263072789534240800,apparently only 4 of us on our floor. and we see flood rising fast from the next block east of cliff st. #sandy,2012-10-30 00:20:15,"{'type': 'Point', 'coordinates': [40.70790278, -74.00408148]}",1.0,1.0
263072804851834880,"bedford fire on scene to help with trees blocking nb everett turnpike. tree may have been struck by car, via @fdnh911 #nhsandy",2012-10-30 00:20:18,,1.0,1.0
263072822925074432,no power #hurricane sandy @ hurricane sandy,2012-10-30 00:20:23,"{'type': 'Point', 'coordinates': [40.76908104, -73.97712596]}",1.0,1.0
263072852775952384,flood waters reach hudson and broome. #sandy,2012-10-30 00:20:30,"{'type': 'Point', 'coordinates': [40.72404552, -74.00614581]}",1.0,1.0
263072860959023104,"sandy gave us a lil kiss. tree fell on van, pretty good amount of damage.",2012-10-30 00:20:32,"{'type': 'Point', 'coordinates': [41.0067696, -74.3365625]}",1.0,1.0
263072946770288640,rodger that gumdropbutton664 investig the extent of the situat at sea level respond w further instructs in 00:35 may need backup  awol over,2012-10-30 00:20:52,"{'type': 'Point', 'coordinates': [40.72007535, -73.9915749]}",1.0,1.0
263072957042151424,"#hurricane #sandy arrived in manhattan. flooding in riverside park and westside highway around 57th street, 12th avenue #newyork.",2012-10-30 00:20:55,"{'type': 'Point', 'coordinates': [40.77168364, -73.99047919]}",1.0,1.0
263072990344933376,yayy pole snapped 3 houses down firetrucks and cop card galore,2012-10-30 00:21:04,"{'type': 'Point', 'coordinates': [40.1539766, -74.3264532]}",1.0,1.0
263073001162027008,@psegdelivers power went off at monmouth jct at 7:30 pm,2012-10-30 00:21:05,"{'type': 'Point', 'coordinates': [40.37936674, -74.53741975]}",1.0,1.0
263073026902470656,storm damage at our neighbors #hurricane #sandy #rhodeisland,2012-10-30 00:21:12,"{'type': 'Point', 'coordinates': [41.48985215, -71.30288531]}",1.0,1.0
263073048838684672,heard an explosion. power is low but not cut off completely. internet is down. this is going to be a long night. #sandy,2012-10-30 00:21:17,"{'type': 'Point', 'coordinates': [40.73165331, -73.9790343]}",1.0,1.0
263073114823487488,as i said... flooded,2012-10-30 00:21:33,"{'type': 'Point', 'coordinates': [41.49065267, -71.31528642]}",1.0,1.0
263073136738721760,"@lallouisee were on the 11th floor. thats some tree. the worst is supposed to pass overnight. not stuck, just everywhere is closed.",2012-10-30 00:21:38,"{'type': 'Point', 'coordinates': [40.75578622, -73.97295904]}",1.0,1.0
263073179810009088,fireman killed in neighboring town of easton ct tonight..fallen tree. so sad...hes just trying to help,2012-10-30 00:21:48,"{'type': 'Point', 'coordinates': [40.7728363, -73.9584315]}",1.0,1.0
263073181538062400,#nyc #flood 1st ave and e 36 street #sandy,2012-10-30 00:21:49,"{'type': 'Point', 'coordinates': [40.7462411, -73.97513907]}",1.0,1.0
263073188269932512,west side highway flooded. no power at the midtown piers or in jersey. 1 hour til high @ the helena building,2012-10-30 00:21:50,"{'type': 'Point', 'coordinates': [40.77067061, -73.991227]}",1.0,1.0
263073202874503200,sounds of transformers exploding sounds like a firework finale. #sandy,2012-10-30 00:21:53,,1.0,1.0
263073204996825088,oh great there was an electrical explosion #completelyfucked,2012-10-30 00:21:54,"{'type': 'Point', 'coordinates': [39.91875349, -74.15300115]}",1.0,1.0
263073237754339264,there are cars completely under water under the polaski bridge.  two blocks in from the east river in greenpoint - flooded. getting higher,2012-10-30 00:22:02,"{'type': 'Point', 'coordinates': [40.73709267, -73.95717756]}",1.0,1.0
263073251222228960,calmer at the moment - other than the building front collapse and 12ft high river breaks... night in with a film dayaftertomo #sandy,2012-10-30 00:22:05,"{'type': 'Point', 'coordinates': [40.76439911, -73.98723033]}",1.0,1.0
263073262039363584,"just saw the roof across the street fly off to the neighboring rooftop, if you need me ill be in the fetal position. #hurricanesandy",2012-10-30 00:22:07,"{'type': 'Point', 'coordinates': [40.6889494, -73.98472832]}",1.0,1.0
263073291210719232,"something loud popped across the street, then lost power for a few minutes. and the winds are only getting worse. #sandy",2012-10-30 00:22:14,,1.0,1.0
263073302220779520,#sandy blew our window open. #suckitsandy  @ 430 east 20th street,2012-10-30 00:22:17,"{'type': 'Point', 'coordinates': [40.7341901, -73.97847183]}",1.0,1.0
263073343413030880,flushing queens. first person has died from hurricane.,2012-10-30 00:22:27,"{'type': 'Point', 'coordinates': [35.08999975, -78.98226155]}",1.0,1.0
263073368151031808,@nbcnews rockaway beach under water boardwalks are gone cars floating down 90th street. fire on 114th units cant get to it.,2012-10-30 00:22:33,"{'type': 'Point', 'coordinates': [40.58510693, -73.81200861]}",1.0,1.0
263073374803226624,water has crossed garden state parkway. water rescue under way.,2012-10-30 00:22:34,,1.0,1.0
263073396995264480,"one block away from our apartment, the street is completely flooded and impassable, and #sandy has just touched land. this bitch.",2012-10-30 00:22:40,"{'type': 'Point', 'coordinates': [40.76356423, -73.994827]}",1.0,1.0
263073410689687552,@ebroms or... @johnboese: did anyone else see the explosion at the east village power plant crazy dont tell me thats what i saw,2012-10-30 00:22:43,"{'type': 'Point', 'coordinates': [40.72897617, -73.98681559]}",1.0,1.0
263073504629497856,fdr flooded. #sandy,2012-10-30 00:23:06,"{'type': 'Point', 'coordinates': [40.770259, -73.948189]}",1.0,1.0
263073588427501600,nypd trucks in my hood if you live on the ground or first floor move to higher ground #hurricanesandy,2012-10-30 00:23:25,"{'type': 'Point', 'coordinates': [40.7334716, -74.00829575]}",1.0,1.0
263073585218850816,"lights dimming in greenwich village mt @nygovcuomo: power outages: coned:179,927 central hudson 32,335 lipa 612,841 nat. grid: 22,589",2012-10-30 00:23:25,"{'type': 'Point', 'coordinates': [40.73069253, -73.99539275]}",1.0,1.0
263073619868020800,@news12ct power lines down and sparking/on fire at the intersection of county street and strawberry hill near nhs,2012-10-30 00:23:33,"{'type': 'Point', 'coordinates': [41.12433615, -73.39135508]}",1.0,1.0
263073664088547264,fire trucks and emergency vehicles keep passing my house. great,2012-10-30 00:23:43,"{'type': 'Point', 'coordinates': [40.44524662, -74.85195436]}",1.0,1.0
263073683587858432,transformers blowing up like damn fireworks and im not about it.,2012-10-30 00:23:48,"{'type': 'Point', 'coordinates': [40.68743517, -74.25244535]}",1.0,1.0
263073681931108352,heard an explosion. power is low but not cut off completely. internet is down. this is going... at @frankenstorm_ny,2012-10-30 00:23:48,"{'type': 'Point', 'coordinates': [40.78953415, -73.79179716]}",1.0,1.0
263073723563786240,the east river blvd in williamsburg is flooded with water lounge chairs floating and blowing around hight tide is near #sandy,2012-10-30 00:23:58,"{'type': 'Point', 'coordinates': [40.71956257, -73.96428039]}",1.0,1.0
263073766182092800,#westvillage no power cars are floating by and my street is flooded #hurricanesandy,2012-10-30 00:24:08,"{'type': 'Point', 'coordinates': [40.73448747, -74.00892879]}",1.0,1.0
263073771492093952,"@991plrfm: clampp is reporting over 350,000 outages across connecticut. make that 400k",2012-10-30 00:24:09,"{'type': 'Point', 'coordinates': [41.13713636, -73.48835608]}",1.0,1.0
263073798193033216,part of a roof got ripped off a building near me... okay sandy,2012-10-30 00:24:15,"{'type': 'Point', 'coordinates': [43.45350652, -76.51834596]}",1.0,1.0
263073823497261056,"this is real, explosions in nj view from #nyc #sandy  @ chittenden overlook ",2012-10-30 00:24:21,,1.0,1.0
